NAME,LATITUDE,LONGITUDE,DATE,PRCP,SNOW,TAVG,TMAX,TMIN
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-11-13,0.00,,58,68,49
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-11-14,0.00,,58,69,48
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-11-15,0.00,,59,72,48
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-11-16,0.00,,60,74,48
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-11-17,0.00,,62,75,51
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-11-18,0.00,,58,69,47
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-11-19,0.00,,60,75,48
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-11-20,0.00,,64,77,51
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-11-21,0.00,,64,77,52
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-11-22,0.00,,62,74,51
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-11-23,0.00,,58,70,47
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-11-24,0.00,,60,78,47
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-11-25,0.00,,63,76,48
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-11-26,0.00,,60,71,47
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-11-27,0.00,,58,67,49
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-11-28,0.00,,59,63,54
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-11-29,0.00,,59,66,52
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-11-30,0.00,,58,65,49
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-01,0.00,,57,62,55
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-02,0.12,,56,61,52
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-03,0.00,,60,68,53
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-04,0.13,,60,64,54
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-05,0.00,,59,61,52
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-06,0.00,,56,61,49
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-07,0.00,,54,60,45
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-08,0.00,,54,60,44
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-09,0.00,,53,62,44
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-10,0.00,,55,63,48
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-11,0.67,,58,59,52
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-12,0.36,,51,57,46
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-13,0.00,,52,59,45
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-14,0.00,,52,59,43
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-15,0.00,,53,61,47
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-16,0.00,,58,69,50
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-17,0.00,,58,66,47
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-18,0.00,,55,64,46
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-19,0.00,,54,65,43
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-20,0.00,,55,63,48
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-21,0.00,,56,66,44
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-22,0.00,,58,69,48
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-23,0.00,,57,66,45
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-24,0.00,,58,76,49
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-25,0.00,,65,83,54
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-26,0.00,,64,78,52
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-27,0.49,,60,64,53
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-28,0.01,,57,63,53
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-29,0.00,,58,60,55
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-30,0.05,,57,60,56
"LAX AIRPORT, CA US",33.93816,-118.3866,2022-12-31,0.96,,58,60,57
